고탕,高汤; 鼓荡
고태,固态
고태귀수,高抬贵手
고태복맹,故态复萌
고토,故土
고통,苦痛; 高通
고통공사,高通公司
고퇴,裤腿; 告退
고투,苦鬪; 苦斗
고투입,高投入
고특합덕,库特哈德
고파,古巴; 库巴; 姑婆; 高波
고파대,古巴队
고판,古板
고패,拷贝
고평,考评; 古平; 高平
고평가,股评家
고포,挎包; 鼓包
고포제사막,库布齐沙漠
고표,股票
고표기,股票期
고표류,股票类
고표시장,股票市场
고표준,高标准
고표체,高表达
고표형,股票型
고표호,高标号
고품,孤品
고품위,高品位
고품질,高品质
고풍,古风; 高风; 考风; 鼓风
고풍기,鼓风机
고풍량절,高风亮节
고풍문,高丰文
고필,考虑; 顾虑
고필고필,考虑考虑
고필중중,顾虑重重
고하,高下
고하재심,高下在心
고학,苦学
고학년,高学年
고학력,高学历
고학력자,高学历者
고학생,苦学生
고학여,高学余
고한,高寒; 苦寒; 高限; 孤寒
고한월,古寒月
고함,高喊
고항,高亢
고해,告解; 苦海
고해상도,高解像度
고핵,考核
고행,苦行
고행승,苦行僧
고향,故鄕; 故乡; 敲响; 高香
고향고색,古香古色
고헌,顾宪
고헐무상,高歇无常
고험,考验
고현,高悬; 古玄
고혈단신,孤孑单身
고혈당,高血糖
고혈도,库页岛
고혈압,高血压
고혈압성,高血压性
고형,固形
고호,搞好; 高呼
고호성,高虎城
고호송,高浩荣
고혹,蛊惑
고혹인심,蛊惑人心
고혹적,蛊惑的
고혼,孤魂
고혼야귀,孤魂野鬼
고홍,高鸿; 高洪
고홍명,辜鸿铭
고홍파,高洪波
고화,固化; 固话; 古话; 烤火; 高华; 古画
고화제,固化剂
고화질,高画质
고환,睾丸; 高欢
고환동,睾丸酮
고활,搞活; 苦活
고황,枯黄
고황지질,膏황之疾
고회명,顾怀明
고회보률,高回报率
고효,高效
고효능,高效能
고효률,高效率
고효빈,高晓斌
고효성,高效性
고효송,高晓松
고효운,顾晓芸
고효율,高效率; 高效率
고효율화,高效率化; 高效率化
고효익,高效益
고효화,高效化
고훈,古训
고흥,高兴
고흥고흥,高兴高兴
고희,古稀
고희랍,古希腊
고희지년,古稀之年
고희희,高希希
고힐강,顾颉刚
곡,曲; 谷; 哭; 蛐; 鹄; 斛; 梏; 毂; 槲; 觳; 喾; 縠; 牿; 糓
곡가,谷歌; 曲家
곡각,谷壳
곡강,曲江; 哭腔
곡검,哭脸
곡경,曲径
곡경통유,曲径通幽
곡고화과,曲高和寡
곡곡,蛐蛐
곡곡절절,曲曲折折
곡곡제제,哭哭啼啼
곡곤구,曲棍球
곡굉지락,曲肱之乐; 曲肱之樂
곡굉파,曲宏波
곡구,谷口
곡궁,哭穷
곡규,哭叫
곡극,曲剧
곡뇨,哭闹
곡도,谷道
곡락항,曲乐恒
곡령,谷灵
곡로사,曲老师
곡류,曲流; 谷类
곡류천,曲流川
곡률,曲率; 曲率
곡립,谷粒
곡립업,谷立业
곡마다,曲马多
곡매,曲霉
곡면,曲面
곡모,曲某
곡목,曲目; 谷牧
곡물,谷物
곡미,谷米
곡별침,曲别针
곡병,曲柄
곡보,曲谱
곡복사신,谷腹丝身
곡부,曲阜
곡부시,曲阜市
곡비비,曲飞飞
곡비자,哭鼻子
곡상,哭丧
곡상착검,哭丧着脸
곡서옥,谷瑞玉
곡선,曲线
곡선도,曲线图
곡선생,曲先生
곡성,哭声; 谷城
곡성경,曲圣卿
곡소,哭诉
곡소부득,哭笑不得
곡소풍,谷啸风
곡송,曲松
곡수,曲水; 谷穗
곡수부,谷寿夫
곡수유상,曲水流觞; 曲水流觞
곡식,谷食; 曲式
곡안산,谷氨酸
곡양,曲阳
곡예,曲艺
곡예계,曲艺界
곡예단,曲艺团
곡완정,曲婉婷
곡우,谷雨
곡우선,曲优璇
곡원,谷垣
곡원정일,谷垣祯一
곡유소,谷维素
곡읍,哭泣
곡자,曲子; 谷子
곡절,曲折; 曲节
곡정,曲靖
곡정시,曲靖市
곡조,曲调
곡조가,曲兆佳
곡종인산,曲终人散
곡중,谷中
곡중련,谷中莲
곡지,谷地; 曲池
곡지홍,曲志红
곡지화,谷之华
곡직,曲直
곡착곡착,哭着哭着
곡창,谷仓
곡초,谷草
곡축,曲轴
곡파,曲波
곡패,曲牌
곡학아세,曲学阿世
곡한향,谷寒香
곡함,哭喊
곡함허,谷涵虚
곡해,曲解
곤,困; 滚; 昆; 棍; 捆; 坤; 琨; 锟; 髡; 衮; 鲧; 阃; 鲲; 绲; 辊; 磙; 醌; 悃; 謴; 硱; 裈; 鹍; 髠; 裩; 鮌; 蜫; 稇; 睴; 滾; 堃; 丨; 睏; 崐; 崑; 輥
곤각,困觉
곤개,滚开
곤경,困境
곤고,困苦
곤곡,昆曲
곤곤,滚滚
곤곤이래,滚滚而来
곤과란숙,滚瓜烂熟
곤군,困窘
곤궁,困穷
곤권,困倦
곤극,昆剧
곤난,困难
곤난중중,困难重重
곤난호,困难户
곤단,滚蛋
곤덕랍,昆德拉
곤도,滚刀
곤돈,困顿
곤동,滚动
곤동식,滚动式
곤동조,滚动条
곤란,困难
곤란성,困难性
곤룡포,衮龙袍
곤륜,昆仑; 滚轮
곤륜반점,昆仑饭店
곤륜산,昆仑山
곤명,昆明
곤명기장,昆明机场
곤명리공대학,昆明理工大学
곤명시,昆明市
곤명시공안국,昆明市公安局
곤명의학원,昆明医学院
곤명지구,昆明地区
곤명참,昆明站
곤명호,昆明湖
곤목,滚木
곤방,捆绑
곤방식,捆绑式
곤번,滚翻
곤변,滚边
곤봉,棍棒
곤비,困惫
곤사란,昆士兰
곤사란주,昆士兰州
곤산,昆山
곤산시,昆山市
곤설구,滚雪球
곤수,滚水; 困守
곤아,滚儿
곤액,困厄
곤양,昆阳
곤열,滚热
곤요,困扰
곤욕,困辱
곤원,滚圆
곤자,棍子; 滚子; 辊子
곤장,棍杖
곤장선,滚装船
곤존,滚存
곤주,滚珠
곤중,昆仲
곤착,困着
곤찰,捆扎
곤출거,滚出去
곤충,昆虫
곤충학자,昆虫学者
곤탕,滚烫
곤통,滚筒
곤통식,滚筒式
곤포,昆布
곤핍,困乏
곤혹,困惑
곤회거,滚回去
곤훼,昆虫
곤훼학,昆虫学
골,圣; 骨; 滑; 汩; 鹘; 汨; 矻; 蓇; 顝; 馉
골가,骨架
골간,骨干
골격,骨格; 骨骼
골격계,骨格系
골격기,骨骼肌
골골,汩汩
골과,骨科
골기,骨气; 骨器
골기질,骨基质
골다공증,骨多孔症
골동,骨董
골동품,骨董品
골동품계,骨董品界
골동품점,骨董品店
골두,骨头
골두문,骨头们
골라,汨罗
골라강,汨罗江
골록,骨碌
골록록,骨碌碌
골료,骨料
골막,骨膜
골몰,汨没
골반,骨盘
골분,骨盆; 骨粉
골세포,骨细胞
골소량,骨小梁
골수,骨髓
골수류,骨髓瘤
골수여시,骨瘦如柴
골수염,骨髓炎
골육,骨肉
골육류,骨肉瘤
골육분리,骨肉分离
골육상련,骨肉相连
골육상잔,骨肉相残
골자,骨子; 骨刺
골자리,骨子里
골재,骨材
골절,骨折; 骨节
골절상,骨折伤
골조,骨组
골조직,骨组织
골질,骨质
골판,骨板
골패,骨牌
골품,骨品
골품제,骨品制
골품제적,骨品制的
골피질,骨皮质
골혈,骨血
골화,骨化
골회,骨灰
골회급,骨灰级
골회합,骨灰盒
골효원,骨胶原
곱,䯩
곱상,­相
곳,廤; 蒊; 㖛; 㖜
곳간,库间
공,公; 工; 空; 共; 功; 供; 攻; 控; 恐; 孔; 贡; 恭; 巩; 拱; 杠; 龚; 赣; 蚣; 邛; 崆; 蛩; 倥; 跫; 銎; 筇; 珙; 箜; 鞚; 蛬; 釭; 躻; 鵼; 貢; 廾
공가,公家; 空家; 孔家; 龚家; 共价; 工价
공가거,共价键
공가룡,龚家龙
공가자,空架子
공가점,孔家店
공각,空壳
공간,空间; 公干; 工间
공간감,空间感
공간대,空间带
공간적,空间的
공간참,空间站
공갈,恐喝
공갈단,恐喝团
공감,共感
공감대,共感带
공강,空讲; 空降
공강병,空降兵
공강부대,空降部队
공개,公开
공개강좌,公开讲座
공개경쟁,公开竞争
공개념,公概念; 公槪念
공개도,公开度
공개론자,公开论者
공개리,公开里
공개박매,公开拍卖
공개새,公开赛
공개성,公开性
공개신,公开信
공개적,公开的
공개화,公开化
공거,共居
공건,共建; 工件
공건립,共建立
공건평,龚建平
공걸,孔杰
공검법,公检法
공격,攻击; 空格
공격기,攻击机
공격력,攻击力
공격성,攻击性
공격수,攻击手
공격자,攻击者
공격적,攻击的
공격형,攻击型
공견,攻坚
공견전,攻坚战
공결,空缺; 公决
공경,恭敬; 公顷; 孔径; 共庆
공경대부,公卿大夫
공경동,孔庆东
공경부여종명,恭敬不如从命
공계,共计; 公鸡
공고,公告; 工高; 巩固; 控股; 控告; 公股
공고기,公告期
공고률,巩固率
공고일,公告日
공고패,公告牌
공곡유란,空谷幽兰
공공,公共; 公公; 空空; 拱拱
공공건물,公共建物
공공경경,恭恭敬敬
공공과,公共课
공공기차,公共汽车
공공복리,公共福利
공공사업,公共事业
공공설시,公共设施
공공성,公共性
공공소계,公共关系
공공시설,公共施设
공공여야,空空如也
공공연,公公然
공공요금,公共料金; 公共料金
공공용,公共用
공공용지,公共用地
공공위생,公共卫生
공공장소,公共场所
공공재산,公共财产
공공적,公共的
공공정정,工工整整
공공질서,公共秩序
공공측소,公共厕所
공공탕탕,空空荡荡
공과,功课; 功过; 工科
공과금,公课金; 公课金
공과우구,供过于求
공관,公馆; 公款; 共管; 空罐
공관원,公馆员
공광,空旷; 工矿
공광구,工矿区
공광기업,工矿企业
공교,工巧; 工交; 拱桥; 孔教
공교사기,公交司机
공교수,孔教授
공교월표,公交月票
공교육,公教育
공교육비,公教育费
공교인원,公教人员
공교장참,公交场站
공교화,公交化
공구,工具; 恐惧; 供求; 工区; 孔丘; 空口; 孔口
공구란,工具栏
공구상,工具箱
공구서,工具书
공구성,工具性
공구증,恐惧症
공구포,工具包
공군,空军
공군기지,空军基地
공군부대,空军部队
공군연,巩君延
공권력,公权力
공극,攻克; 空隙; 孔隙
공극도,孔隙度
공극률,孔隙率
공극수,孔隙水
공근,公斤; 恭谨
공금,公金; 公金
공금리,公金利; 公金利
공급,供给
공급관,供给管
공급기,供给期
공급난,供给难
공급량,供给量
공급분,供给分
공급원,供给源
공급자,供给者
공급제,供给制
공급책,供给责
공기,空器; 空气; 工期
공기동력학,空气动力学
공기업,公企业
공기업적,公企业的
공기업체,公企业体
공기총,空气铳
공난,供暖; 空难
공난기,供暖期
공난비,供暖费
공납,贡纳
공납금,公纳金; 公纳金
공납적,公纳的
공납제,公纳制
공납제적,公纳制的
공내,孔内
공농,工农
공농련맹,工农联盟
공농병,工农兵
공농업,工农业
공농홍군,工农红军
공능,功能
공능부전자,功能不全者
공능설계,功能设计
공능성,功能性
공능수구,功能需求
공능형,功能型
공능화,功能化
공다,公爹
공단,公团; 工团; 贡缎; 工段; 公断
공단장,工段长
공담,空谈
공당,工党; 空档; 空当; 空挡; 公堂
공대,工大; 恭待
공대공,空对空
공대대,工大队
공대우구,供大于求
공덕,功德; 公德; 孔德
공덕무량,功德无量
공덕심,公德心
공덕원만,功德圆满
공도,公道; 共度; 孔道
공도자재인심,公道自在人心
공독,攻读; 工读
공돈,公吨
공동,共同; 空洞; 崆峒; 孔洞
공동묘지,共同墓地
공동무물,空洞无物
공동분,共同体
공동사,共同社
공동생활,共同生活
공동성,共同性
공동시장,共同市场
공동어,共同语
공동적,共同的
공동점,共同点
공동체,共同体
공동체론,共同体论
공동체원,共同体员
공동체적,共同体的
공동체화,共同体化
공동화,空洞化
공두,空头; 工头
공두지표,空头支票
공등,空等
공락,空落
공람,供览
공래,邛崃
공래시,邛崃市
공략,攻掠; 攻略
공량,公粮
공력,功力; 公历
공련,工联
공령,工龄; 空灵
공령휘,孔令辉
공로,功劳; 公路
공로국,公路局
공로규비,公路规费
공로망,公路网
공로법,公路法
공로부,功劳簿
공로부자,孔老夫子
공로사,孔老师
공로새,公路赛
공론,公论; 空论
공론화,公论化
공룡,恐龙
공룡단,恐龙蛋
공류,公刘
공률,功率
공률보,功率谱
공리,公理; 共利; 功利; 公里; 巩俐; 公厘
공리공론,空理空论
공리성,功利性
공리적,功利的
공리주의,功利主义
공리화,功利化
공림,孔琳
공림나,龚琳娜
공립,公立
공립의원,公立医院
공립학교,公立学校
공막,巩膜
공맹,孔孟
공맹지도,孔孟之道
공면,共勉
공명,公明; 共鸣; 孔明; 功名
공명리록,功名利禄
공명선거,公明选举; 公明选擧
공명정대,公明正大
공모,公募; 共谋; 功耗; 龚某; 孔某; 空耗
공모전,公募展
공모주,公募株
공묘,公墓; 孔庙
공무,公务; 工贸
공무부극,攻无不克
공무원,公务员
공무원문,公务员们
공무원법,公务员法
공무원제,公务员制
공무유력,孔武有力
공무일인,空无一人
공문,公文; 空门; 拱门
공문서,公文书
공문서식,公文书式
공문포,公文包
공문화,公文化
공물,贡物; 公物
공미,工美
공민,公民
공민권,公民权
공민권리,公民权利
공민문,公民们
공박,攻驳
공반,控盘; 工班
공방,攻防; 公房; 空方; 空房; 工房; 公方; 空防
공방웅,龚方雄
공방전,攻防战
공배양,共培养
공백,空白
공백기,空白期
공백점,空白点
공백처,空白处
공번,空翻
공번다,空翻多
공번삼,孔繁森
공벌,攻伐
공범,共犯; 空泛
공범자,共犯者
공법,公法; 工法
공법학자,公法学者
공병,工兵; 空瓶
공보,公报
공보관,公报官
공보사구,公报私仇
공보실장,公报室长
공복,公仆; 公服; 空腹; 工服
공복감,空腹感
공본,工本
공본비,工本费
공봉,供奉; 工蜂
공부,工夫; 贡赋; 功夫; 工部; 孔府
공부가몰,功不可没
공부기,供不起
공부반,工夫班
공부방,工夫房
공부부부유심인,功夫不负有心人
공부응구,供不应求
공부자,孔夫子
공부편,功夫片
공분,公愤; 公分; 工分; 供体
공붓,工夫
공붕,工棚
공비,共匪; 公费
공비생,公费生
공사,公使; 公司; 公社; 公私; 工事; 共事; 公事; 供词; 空驶
공사겸고,公私兼顾
공사공판,公事公办
공사립,公私立
공사법,公司法
공사비,工事费
공사장,工事场
공사채,公司债
공사채권,公司债券
공사채형,公社债型
공사포,公事包
공사합영,公私合营
공사형,公司型
공사화,公司化; 公社化
공산,公算; 共产; 公产
공산국제,共产国际
공산군,共产军
공산권,共产圈
공산당,共产党
공산당원,共产党员
공산당인,共产党人
공산당중앙위원회,共产党中央委员会
공산명월,空山明月
공산물,工产物
공산미,龚山美
공산제,共产制
공산주의,共产主义
공산주의자,共产主义者
공산주의청년단,共产主义青年团
공산품,工产品
공산화,共产化
공상,空想; 工商; 工伤; 共商; 共相
공상계,工商界
공상국,工商局
공상동,孔祥东
공상련,工商联
공상련주택산업상회,工商联住宅产业商会
공상세,工商税
공상소,工商所
공상업,工商业
공상업계,工商业界
공상업련합회,工商业联合会
공상업자,工商业者
공상위,孔祥伟
공상적,空想的
공상행,工商行
공상호,工商户
공상희,孔祥熙
공생,共生
공생균,共生菌
공생산,共生产
공서,工序
공서구,拱墅区
공석,公席; 空席
공선,空船; 公选; 孔宣; 共线; 龚宣
공선대,工宣队
공선생,孔先生; 龚先生
공설,公设
공성,共性; 恭城
공성계,空城计
공성략지,攻城略地; 攻城掠地
공성명취,功成名就
공성신퇴,功成身退
공세,攻势; 贡税
공세식,攻势式
공세형,攻势型
공세화,攻势化
공소,公诉; 公关; 供销; 攻关; 控诉
공소비,公关费
공소소저,公关小姐
공소인,公诉人
공소장,公诉状; 公诉狀
공소합작사,供销合作社
공손,恭逊; 公孙
공손계,公孙启
공손기,公孙奇
공손대낭,公孙大娘
공손매,公孙梅
공손박,公孙璞
공손선생,公孙先生
공손승,公孙胜
공손연,公孙燕
공손우,公孙羽
공손원파,公孙元波
공손책,公孙策
공손홍,公孙弘
공송,共荣
공송림,龚松林
공수,拱手; 攻守; 空输; 供水; 供需; 空手
공수단,空输团
공수도,空手道
공수동맹,攻守同盟
공수래공수거,空手来空手去
공수량,供水量
공수배,空手拜
공수복,空输服
공수양인,拱手让人
공수형,空手形
공순,恭顺
공술,供述
공습,空袭
공습경보,空袭警报
공승,公升; 空乘
공시,公示; 共时; 工时
공시기,公示期
공시비,工时费
공시적,共时的
공식,公式; 共食
공식적,公式的
공식형,公式型
공식화,公式化
공신,功臣; 共识
공신계층,工薪阶层
공신교,拱宸桥
공신력,公信力
공신족,工薪族
공심,空心; 攻心; 公审; 公心
공심돈,空心墩
공심전,空心砖
공심채,空心菜
공심화,空心化
공씨,孔氏
공아려,龚雅丽
공안,公安; 公案
공안간경,公安干警
공안공작,公安工作
공안국,公安局
공안기소,公安机关
공안부,公安部
공안부교통관리국,公安部交通管理局
공안부대,公安部队
공안부소방국,公安部消防局
공안부장,公安部长
공안인원,公安人员
공안청,公安厅
공안현,公安县
공알,攻讦; 贡嘎
공액,共轭
공약,公约; 空约
공약수,公约数
공양,供养; 公羊
공양사,贡洋纱
공양성거,共襄盛举
공언,公言; 空言
공업,工业; 功业
공업계,工业界
공업구,工业区
공업국,工业国
공업국가,工业国家
공업급,工业级
공업대학,工业大学
공업류,工业类
공업부,工业部
공업사,工业史
공업사회,工业社会
공업설계,工业设计
공업성,工业性
공업용,工业用
공업용수,工业用水
공업원구,工业园区
공업적,工业的
공업청,工业厅
공업체,工业体
공업품,工业品
공업학교,工业学校
공업혁명,工业革命
공업화,工业化
공여,供与; 空余; 工余; 公余
공여심,龚如心
공역,公役; 空域
공연,公演; 公然; 共演; 空然
공연단,公演团
공연물,公演物
공연성,公演性
공연장,公演场
공열,供热
공염불,空念佛; 空念佛
공영,公营; 共荣; 公映
공영제,公营制
공영체,孔颖达
공예,工艺; 龚睿
공예관,工艺馆
공예류정,工艺流程
공예미술,工艺美术
공예미술품,工艺美术品
공예성,工艺性
공예실,工艺室
공예품,工艺品
공예학,工艺学
공온,控温
공용,共用; 公用; 功用
공용사업,公用事业
공우,公寓; 公牛; 工友; 工于
공우문,工友们
공우식,公寓式
공우심계,工于心计
공운,空运; 工运
공원,公园; 工员; 公元; 贡院
공원명,龚远明
공원묘지,公园墓地
공원수,公园树
공원화,公园化
공위,工委; 空位; 拱卫
공유,公有; 共有; 恭维
공유덕,孔有德
공유물,公有物
공유제,公有制
공유화,共有化
공윤,公允
공윤성,公允性
공융,孔融
공을,孔乙
공음전시,功荫田柴
공응,供应
공응량,供应量
공응업,供应业
공응자,供应者
공응지,供应地
공응참,供应站
공의,巩义; 共议; 公议; 公意
공의시,巩义市
공이망사,公而忘私
공익,公益; 共益
공익금,公益金
공익류,公益类
공익사업,公益事业
공익성,公益性
공익적,公益的
공익형,公益型
공인,公人; 公认; 共认; 工人; 供认
공인계급,工人阶级
공인규찰대,工人纠察队
공인당,工人党
공인문,工人们
공인분육장,工人体育场
공인운동,工人运动
공일,空日; 工日
공자,公子; 工资; 孔子; 空子
공자가,公子哥
공자가아,公子哥儿
공자성,工资性
공자진,龚自珍
공자학원,孔子学院
공작,公爵; 孔雀; 工作
공작광,工作狂
공작규,工作规
공작단,工作单
공작대,工作队; 工作台; 工作带
공작량,工作量
공작면,工作面
공작무,孔雀舞
공작법,工作法
공작복,工作服
공작비,工作比
공작실,工作室
공작원,工作员
공작인원,工作人员
공작일,工作日
공작자,工作者
공작자문,工作者们
공작전압,工作电压
공작정,工作证
공작제,工作制
공작조,工作组
공작찬,工作餐
공작참,工作站
공작하,孔雀河
공작효률,工作效率
공장,工场; 公章; 工匠; 工装; 空肠; 工长; 空场
공장문,工匠们
공장장,工场长
공재,空载
공저,共著; 空姐; 功底
공저문,空姐们
공적,公的; 共的; 功绩; 工贼; 空寂
공적금,公积金
공전,公田; 公转; 空前; 空转; 供电; 工钱; 空战
공전량,供电量
공전론,公田论
공전미유,空前未有
공전절후,空前绝后
공전제,公田制
공점,攻占
공정,公定; 公正; 工程; 公证; 工整; 拱顶
공정계,工程界
공정교육,工程教育
공정대,工程队
공정렴결,公正廉洁
공정류,工程类
공정무사,公正无私
공정법,公证法
공정병,工程兵
공정부,工程部
공정비,公证费; 工程费
공정사,工程师
공정사문,工程师们
공정서,公证书
공정성,公正性; 工程性
공정원,公证员
공정인,公证人
공정장,工程奖
공정처,工程处
공정학,工程学
공정화,工程化
공제,控制; 控除; 公祭
공제결구,控制结构
공제공능,控制功能
공제구,控制区; 控制球
공제기,控制器
공제단원,控制单元
공제당,控除当
공제대,控制台
공제량,控制量
공제론,控制论
공제률,控制率
공제면판,控制面板
공제법,控制法
공제부주,控制不住
공제성,控制性
공제실,控制室
공제우세,公诸于世
공제자,控制者
공제점,控制点
공제정서,控制程序
공제중심,控制中心
공제참,控制站
공제판,控制板
공조,共助; 空调; 贡租; 公助; 工潮
공조기,空调器; 空调机
공조비,空调费
공조설비,空调设备
공조업,空调业
공존,共存
공존공송,共存共荣
공종,工种
공주,公主
공주령,公主岭
공주령시,公主岭市
공주문,公主们
공주병,公主病
공주분,公主坟
공중,公众; 空中
공중누각,空中楼阁; 空中樓阁
공중도덕,公众道德
공중도덕심,公众道德心
공중루각,空中楼阁
공중목욕탕,公众沐浴汤
공중변소,公众便所; 公众便所
공중분해,空中分解
공중비인,空中飞人
공중소저,空中小姐
공중위생,公众卫生
공중전,空中战
공중전화,公众电话
공중파,公众波
공증인,公证人
공지,公知; 空地; 工地
공지초,龚智超
공직,公职; 供职; 公直
공직자,公职者
공진,共振
공집,空集
공차,公车; 空车; 公差
공찰,公刹
공참,孔惨
공창,工厂
공창화,工厂化
공채,公债; 公采
공책,空册
공처,共处
공처가,恐妻家
공척,公尺
공천,公荐; 孔泉
공천설,公荐说
공천자,公荐者
공청,公听; 恭请
공청단,共青团
공청단원,共青团员
공청부,工青妇
공청회,公听会
공체,空谛; 孔蒂
공초,供招
공추,公推
공축,恭祝
공출,供出; 空出; 公出
공취,共聚; 攻取
공취물,共聚物
공측,公厕
공치,工致
공치률,空置率
공치사,功致辞
공칭,供称; 公称
공타,攻打
공탁,供托; 供桌
공탕,空荡
공탕탕,空荡荡
공통,共通
공통분모,共通分母
공통성,共通性
공통어,共通语
공통적,共通的
공통점,共通点
공투,空投
공파,恐怕; 攻破; 公婆
공판,公判; 公办; 孔板
공판부,公判部
공패수성,功败垂成
공평,公平; 龚平
공평교역,公平交易
공평무사,公平无私
공평성,公平性
공평합리,公平合理
공포,公布; 恐怖; 空包; 空炮
공포감,恐怖感
공포물,恐怖物
공포심,恐怖心
공포우중,公布于众
공포적,恐怖的
공포조직,恐怖组织
공포주의,恐怖主义
공포증,恐怖症
공표,公表; 空表
공표권,公表权
공표죄,公表罪
공품,贡品; 供品
공필,工笔
공핍,空乏
공하,恐吓; 攻下; 恭贺
공하신희,恭贺新禧
공학,共学; 工学
공학과,工学科
공학원,工学院
공학자,工学者
공학적,工学的
공학평,龚学平
공한,公翰; 空闲
공한림,巩汉林
공한시간,空闲时间
공함,攻陷; 公函; 空喊
공항,空港
공해,公害; 公海
공해병,公害病
공핵,攻势
공행,空行
공향,共享
공향성,共享性
공허,空虚
공허감,空虚感
공헌,贡献
공헌도,贡献度
공헌론,贡献论
공헌률,贡献率
공헌장,贡献奖
공현영,龚贤永
공혈,供血; 空穴
공혈래풍,空穴来风
공혈부족,供血不足
공형,拱形; 孔型
공화,供货; 共和; 空话; 共话; 空化
공화국,共和国
공화군,共和军
공화당,共和党
공화량,供货量
공화정,共和政
공화제,共和制
공환,空幻
공환난,共患难
공환희,空欢喜
공활,公敌; 空阔
공황,恐慌
공황성,恐慌性
공황증,恐慌症
공회,公会; 工会; 空怀
공회법,工会法
공회전,空回转
공효,功效; 工效
공효빈,巩晓彬
공후,恭候; 箜篌
공훈,功勋
공훈전,功勋田
공훈탁저,功勋卓著
공휴,公休
공휴일,公休日
공휴일궤,功亏一篑
공희,恭喜
공희발재,恭喜发财
곶,串
과,过; 果; 科; 伙; 课; 颗; 戈; 跨; 瓜; 夸; 锅; 棵; 寡; 裹; 垮; 挝; 蜗; 踝; 猓; 蝌; 窠; 娲; 胯; 剐; 髁; 馃; 稞; 倮; 锞; 侉; 袴; 埚; 蜾; 骒; 簻; 膼; 綶; 骻; 銙; 腂; 菓; 薖; 粿; 過; 課; 夥; 鍋; 顆; 誇
과가,过街; 果可
과가가,过家家
과가로서,过街老鼠
과각,裹脚
과간,课间; 果干
과간조,课间操
과간찬,课间餐
과갈,瓜葛
과감,果敢
과강지즉,过江之鲫
과개,锅盖
과객,过客
과거,科举; 过去; 科擧
과거사,过去事
과거시,过去时
과거식,过去式
과거제,科举制; 科擧制
과거지사,过去之事
과거형,过去形
과건,课件
과격,过激
과격파,过激派
과결,果决
과겸,过谦
과경,过硬; 过境; 跨径
과계,伙计; 过继
과계문,伙计们
과고,过高; 科考
과고대,科考队
과공무,科工贸
과공비례,过恭非礼
과과,跨过; 过过; 瓜果; 科科; 果果; 颗颗; 夸夸; 瓜瓜
과과기담,夸夸其谈
과과문,果果们
과교,科教; 过桥
과교미선,过桥米线
과교비,过桥费
과교편,科教片
과구,夸口; 窠臼
과국,跨国
과국공사,跨国公司
과국은행,跨国银行
과극,科克; 夸克
과급,科级; 过急
과기,科技; 过期
과기계,科技界
과기류,科技类
과기부,科技部
과기장,科技奖
과기절,科技节
과기형,科技型
과기화,科技化
과납극리,科纳克里
과내새,科内塞
과년,过年
과년도,跨年度
과농,果农; 瓜农
과농문,果农们
과니,果泥
과다,过多; 戈多
과단,果断
과단성,果断性
과담,寡淡
과당,过当; 课堂; 果糖; 过堂; 寡糖
과대,夸大; 过大; 科大; 垮台; 锅台
과대기사,夸大其词; 夸大其辞
과대망상,夸大妄想
과대망상적,夸大妄想的
과대평가,过大评价
과덕,科德; 戈德
과덕지인,寡德之人
과도,果刀; 过度; 过渡; 跨度; 过道
과도구,过渡区
과도기,过渡期
과도기간,过渡期间
과도기적,过渡期的
과도대,过渡带
과도성,过渡性
과도시기,过渡时期
과도적,过渡的
과도형,过渡型
과돌,髁突
과동,过冬; 果冻; 伙同
과두,过头; 寡头; 蝌蚪
과득경,过得硬
과등,戈登
과라랍다,科罗拉多
과라랍다주,科罗拉多州
과락,果洛
과란,跨栏
과란고지,戈兰高地
과람,过滥; 戈蓝
과랍,科拉
과래,过来
과래인,过来人
과랭,过冷
과량,过量; 过梁
과려,过滤
과려기,过滤器; 过滤机
과례,过礼
과로,过劳; 锅炉; 过路
과로비,过路费
과록,果绿
과뢰아,科雷亚
과료,科料; 过了
과룡,科龙
과륜파,科伦坡
과륭,科隆
과륵,科勒
과륵문,戈勒文
과리,科里
과리아,科里亚
과리화,科利华
과린산개,过磷酸钙
과림,果林; 科琳; 戈林; 科林
과림사,科林斯
과립,颗粒
과립형,颗粒型
과립화,颗粒化
과마라,科摩罗
과마로,过马路
과만,科曼
과맥사,戈麦斯
과목,科目; 过目; 果木
과목부망,过目不忘
과목주의,科目主义
과묘,果苗; 瓜苗
과묵,寡默
과묵형,寡默型
과문,寡闻; 课文; 过问; 过门
과민,过敏
과민성,过敏性
과민자,过敏者
과밀,过密
과반,过半; 伙伴; 果盘; 科班
과반문,伙伴们
과반수,过半数
과반출신,科班出身
과방,伙房; 过磅
과배이,戈培尔
과벌,过伐
과벽,戈壁
과벽사막,戈壁沙漠
과벽청,戈碧青
과벽탄,戈壁滩
과변,果边
과보,科普
과보호,过保护
과복,果腹
과본,课本
과본비,课本费
과봉,戈锋
과부,寡妇; 夸父; 伙夫
과부거,过不去
과부기연,果不其然
과부댁,寡妇宅
과부적중,寡不敌众
과부활중,寡不敌众
과분,过分; 瓜分; 果粉
과분문,果粉们
과비,科比
과사,戈斯; 过筛; 科斯
과사탑,科斯塔
과사탑고탑,科斯塔库塔
과사특락,科斯特洛
과산,果酸; 锅铲
과산화,过酸化
과살,科萨
과상,跨上
